Chip Run Info,C:\Users\Teyton Lab\Dropbox (Scripps Research)\Teyton Lab\Biomark\SMS Files\20200202-GE-96x96-TNet006-Plate1\ChipRun.bml,1362427237,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2/2/2020 6:20:43 PM,00:30:57,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S95-A46,CP13 Cell8,Unknown,1,PTEN,Test,22.7927859728821,1,Pass,0.0166474523607776,79.0312609522704,999,1,
S95-A47,CP13 Cell8,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A48,CP13 Cell8,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A54,CP13 Cell8,Unknown,1,IFNGR1,Test,21.1118758395343,0,Fail,0.0166474523607776,999,78.5215655186712,0,
S95-A53,CP13 Cell8,Unknown,1,ICOS,Test,21.2995875387287,0,Fail,0.0166474523607776,999,78.9603003103227,0,
S95-A52,CP13 Cell8,Unknown,1,FOXP3,Test,25.1656933115899,0,Fail,0.0166474523607776,999,88.7795614490114,0,
S95-A51,CP13 Cell8,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S95-A50,CP13 Cell8,Unknown,1,CCR7,Test,15.9054044139134,1,Pass,0.0166474523607776,81.7078850949059,999,1,
S95-A49,CP13 Cell8,Unknown,1,C3,Test,19.1379576250157,0,Fail,0.0166474523607776,999,86.8513484644071,0,
S95-A60,CP13 Cell8,Unknown,1,TYK2,Test,25.246200741218,0,Fail,0.0166474523607776,999,78.9367335047368,0,
S95-A59,CP13 Cell8,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A58,CP13 Cell8,Unknown,1,RAC1,Test,17.1500328617421,0,Fail,0.0166474523607776,999,999,0,
S95-A57,CP13 Cell8,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A56,CP13 Cell8,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A55,CP13 Cell8,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A66,CP13 Cell8,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A65,CP13 Cell8,Unknown,1,IFI44,Test,14.0447448205348,1,Pass,0.0166474523607776,79.6479494343275,999,1,
S95-A64,CP13 Cell8,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A63,CP13 Cell8,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A62,CP13 Cell8,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A61,CP13 Cell8,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A72,CP13 Cell8,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A71,CP13 Cell8,Unknown,1,TBX21,Test,26.6177677018875,0,Fail,0.0166474523607776,999,999,0,
S95-A70,CP13 Cell8,Unknown,1,RAC2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A69,CP13 Cell8,Unknown,1,NLRP3,Test,16.6964883336371,1,Pass,0.0166474523607776,83.9596758849654,999,1,
S95-A68,CP13 Cell8,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A67,CP13 Cell8,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A78,CP13 Cell8,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A77,CP13 Cell8,Unknown,1,IFI44L,Test,18.6017835265093,0,Fail,0.0166474523607776,999,82.6032648341041,0,
S95-A76,CP13 Cell8,Unknown,1,GAPDH,Test,15.6196729276271,1,Pass,0.0166474523607776,81.2428974818195,999,1,
S95-A75,CP13 Cell8,Unknown,1,CDC42,Test,14.1193670989957,1,Pass,0.0166474523607776,78.2479394702372,72.0461966844431,0.93213994094516,
S95-A74,CP13 Cell8,Unknown,1,CD28,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A73,CP13 Cell8,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A84,CP13 Cell8,Unknown,1,ZAP70,Test,999,0,Pass,0.0166474523607776,999,999,0,
S95-A83,CP13 Cell8,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A82,CP13 Cell8,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A81,CP13 Cell8,Unknown,1,NR4A1,Test,19.3688130829042,0,Fail,0.0166474523607776,999,91.2334776063069,0,
S95-A80,CP13 Cell8,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A79,CP13 Cell8,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A90,CP13 Cell8,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A89,CP13 Cell8,Unknown,1,IFIT1,Test,15.9931944891064,1,Pass,0.0166474523607776,79.9394263774528,999,1,
S95-A88,CP13 Cell8,Unknown,1,GATA3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A87,CP13 Cell8,Unknown,1,CTLA4,Test,14.0410934732613,1,Pass,0.0166474523607776,84.0237245375486,999,1,
S95-A86,CP13 Cell8,Unknown,1,CD3E,Test,999,0,Pass,0.0166474523607776,999,999,0,
S95-A85,CP13 Cell8,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A96,CP13 Cell8,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A95,CP13 Cell8,Unknown,1,TNF,Test,15.3429339577577,0,Fail,0.0166474523607776,999,88.7637045872765,0,
S95-A94,CP13 Cell8,Unknown,1,RPL13A,Test,18.2207161327002,0,Fail,0.0166474523607776,999,999,0,
S95-A93,CP13 Cell8,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S95-A92,CP13 Cell8,Unknown,1,IRF9,Test,15.2016282172315,1,Pass,0.0166474523607776,87.8387769595056,999,1,
S95-A91,CP13 Cell8,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A01, 12-20 Cell13,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A02, 12-20 Cell13,Unknown,1,CCR3,Test,16.5667905746348,1,Pass,0.0166474523607776,77.9488269586266,999,1,
S05-A03, 12-20 Cell13,Unknown,1,CD4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A04, 12-20 Cell13,Unknown,1,CXCL10,Test,15.0910156087771,1,Pass,0.0166474523607776,80.2151670704932,999,1,
S05-A05, 12-20 Cell13,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A06, 12-20 Cell13,Unknown,1,IFIT3,Test,15.7874632509422,1,Pass,0.0166474523607776,79.7180204698477,999,1,
S05-A07, 12-20 Cell13,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A08, 12-20 Cell13,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A09, 12-20 Cell13,Unknown,1,ISG15,Test,25.9476779228238,0,Fail,0.0166474523607776,999,999,0,
S05-A10, 12-20 Cell13,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A11, 12-20 Cell13,Unknown,1,SOCS3,Test,17.2760903653486,1,Pass,0.0166474523607776,86.3706094634683,999,1,
S05-A12, 12-20 Cell13,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A13, 12-20 Cell13,Unknown,1,B2M,Test,999,0,Pass,0.0166474523607776,999,999,0,
S05-A14, 12-20 Cell13,Unknown,1,CCR4,Test,17.4541166557273,0,Fail,0.0166474523607776,999,76.62305700186,0,
S05-A15, 12-20 Cell13,Unknown,1,CD40,Test,14.9964484280042,1,Pass,0.0166474523607776,87.7432802865792,999,1,
S05-A16, 12-20 Cell13,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A17, 12-20 Cell13,Unknown,1,GSK3B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A18, 12-20 Cell13,Unknown,1,IFNAR1,Test,26.2782131661223,0,Fail,0.0166474523607776,999,78.6601229064467,0,
S05-A19, 12-20 Cell13,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A20, 12-20 Cell13,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A21, 12-20 Cell13,Unknown,1,JAK1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A22, 12-20 Cell13,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A23, 12-20 Cell13,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A24, 12-20 Cell13,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A25, 12-20 Cell13,Unknown,1,BCL2,Test,17.3197870266899,1,Pass,0.0166474523607776,85.7765728614119,999,1,
S05-A26, 12-20 Cell13,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A27, 12-20 Cell13,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A28, 12-20 Cell13,Unknown,1,CXCR3,Test,17.078164524337,1,Pass,0.0166474523607776,86.4218088083145,999,1,
S05-A29, 12-20 Cell13,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A30, 12-20 Cell13,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S05-A31, 12-20 Cell13,Unknown,1,IL25,Test,14.8643434782863,1,Pass,0.0166474523607776,84.8393617894453,999,1,
S05-A32, 12-20 Cell13,Unknown,1,IL7R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A33, 12-20 Cell13,Unknown,1,JAK2,Test,17.5352262054407,0,Fail,0.0166474523607776,999,78.2934246794096,0,
S05-A34, 12-20 Cell13,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A35, 12-20 Cell13,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A36, 12-20 Cell13,Unknown,1,TNFRSF1B,Test,26.8122681917348,0,Fail,0.0166474523607776,999,71.1064656841892,0,
S05-A37, 12-20 Cell13,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A38, 12-20 Cell13,Unknown,1,CCR6,Test,15.2330890941866,1,Pass,0.0166474523607776,84.794572887356,999,1,
S05-A39, 12-20 Cell13,Unknown,1,CD52,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A40, 12-20 Cell13,Unknown,1,CXCR4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A41, 12-20 Cell13,Unknown,1,ICAM1,Test,16.0054612131176,0,Fail,0.0166474523607776,999,89.252980125906,0,
S05-A42, 12-20 Cell13,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A43, 12-20 Cell13,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A44, 12-20 Cell13,Unknown,1,IRF1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A45, 12-20 Cell13,Unknown,1,LY6E,Test,17.3048532909727,0,Fail,0.0166474523607776,999,90.1383845936872,0,
S05-A46, 12-20 Cell13,Unknown,1,PTEN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A47, 12-20 Cell13,Unknown,1,STAT4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A48, 12-20 Cell13,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A54, 12-20 Cell13,Unknown,1,IFNGR1,Test,20.1987717693113,0,Fail,0.0166474523607776,999,78.2051832768969,0,
S05-A53, 12-20 Cell13,Unknown,1,ICOS,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A52, 12-20 Cell13,Unknown,1,FOXP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A51, 12-20 Cell13,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S05-A50, 12-20 Cell13,Unknown,1,CCR7,Test,16.1530308599261,1,Pass,0.0166474523607776,81.7301642606533,999,1,
S05-A49, 12-20 Cell13,Unknown,1,C3,Test,22.1359774956131,0,Fail,0.0166474523607776,999,86.8569254158261,0,
S05-A60, 12-20 Cell13,Unknown,1,TYK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A59, 12-20 Cell13,Unknown,1,STAT5B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A58, 12-20 Cell13,Unknown,1,RAC1,Test,19.72644496986,0,Fail,0.0166474523607776,999,89.751659718904,0,
S05-A57, 12-20 Cell13,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A56, 12-20 Cell13,Unknown,1,IRF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A55, 12-20 Cell13,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A66, 12-20 Cell13,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A65, 12-20 Cell13,Unknown,1,IFI44,Test,17.1189894636679,1,Pass,0.0166474523607776,79.6068054742592,999,1,
S05-A64, 12-20 Cell13,Unknown,1,FYN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A63, 12-20 Cell13,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A62, 12-20 Cell13,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A61, 12-20 Cell13,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A72, 12-20 Cell13,Unknown,1,VAV1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A71, 12-20 Cell13,Unknown,1,TBX21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A70, 12-20 Cell13,Unknown,1,RAC2,Test,21.8039440752378,0,Fail,0.0166474523607776,999,76.2486983241972,0,
S05-A69, 12-20 Cell13,Unknown,1,NLRP3,Test,17.4650451713398,1,Pass,0.0166474523607776,83.9358483922074,999,1,
S05-A68, 12-20 Cell13,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A67, 12-20 Cell13,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A78, 12-20 Cell13,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A77, 12-20 Cell13,Unknown,1,IFI44L,Test,18.7493821942831,0,Fail,0.0166474523607776,999,82.583011199914,0,
S05-A76, 12-20 Cell13,Unknown,1,GAPDH,Test,17.8777466002703,1,Pass,0.0166474523607776,81.6904386129187,999,1,
S05-A75, 12-20 Cell13,Unknown,1,CDC42,Test,14.5521714832951,1,Pass,0.0166474523607776,77.9631750763213,999,1,
S05-A74, 12-20 Cell13,Unknown,1,CD28,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A73, 12-20 Cell13,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A84, 12-20 Cell13,Unknown,1,ZAP70,Test,999,0,Pass,0.0166474523607776,999,999,0,
S05-A83, 12-20 Cell13,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A82, 12-20 Cell13,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A81, 12-20 Cell13,Unknown,1,NR4A1,Test,21.1479194740512,0,Fail,0.0166474523607776,999,91.1914367699907,0,
S05-A80, 12-20 Cell13,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A79, 12-20 Cell13,Unknown,1,IL4R,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A90, 12-20 Cell13,Unknown,1,IL17A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A89, 12-20 Cell13,Unknown,1,IFIT1,Test,14.9642303009463,1,Pass,0.0166474523607776,79.9810886345645,999,1,
S05-A88, 12-20 Cell13,Unknown,1,GATA3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A87, 12-20 Cell13,Unknown,1,CTLA4,Test,15.4590955299632,1,Pass,0.0166474523607776,84.0693600691782,999,1,
S05-A86, 12-20 Cell13,Unknown,1,CD3E,Test,999,0,Pass,0.0166474523607776,999,999,0,
S05-A85, 12-20 Cell13,Unknown,1,CCR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A96, 12-20 Cell13,Unknown,1,ZEB2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A95, 12-20 Cell13,Unknown,1,TNF,Test,17.0213165224197,0,Fail,0.0166474523607776,999,88.6820430389303,0,
S05-A94, 12-20 Cell13,Unknown,1,RPL13A,Test,18.4245769293756,0,Fail,0.0166474523607776,999,999,0,
S05-A93, 12-20 Cell13,Unknown,1,PDCD1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S05-A92, 12-20 Cell13,Unknown,1,IRF9,Test,15.5851276282604,1,Pass,0.0166474523607776,87.7973031076971,999,1,
S05-A91, 12-20 Cell13,Unknown,1,IL5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A01,CP11 Cell20,Unknown,1,AIM2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A02,CP11 Cell20,Unknown,1,CCR3,Test,15.2515901997869,1,Pass,0.0166474523607776,77.9259299839215,999,1,
S94-A03,CP11 Cell20,Unknown,1,CD4,Test,17.3072731249139,1,Pass,0.0166474523607776,81.8625120078639,999,1,
S94-A04,CP11 Cell20,Unknown,1,CXCL10,Test,15.1760950807215,1,Pass,0.0166474523607776,80.1272364447424,999,1,
S94-A05,CP11 Cell20,Unknown,1,GSK3A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A06,CP11 Cell20,Unknown,1,IFIT3,Test,14.6251933181255,1,Pass,0.0166474523607776,79.6799550188052,999,1,
S94-A07,CP11 Cell20,Unknown,1,IL2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A08,CP11 Cell20,Unknown,1,IL5RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A09,CP11 Cell20,Unknown,1,ISG15,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A10,CP11 Cell20,Unknown,1,PPARA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A11,CP11 Cell20,Unknown,1,SOCS3,Test,19.3810892711884,1,Pass,0.0166474523607776,86.3322616923464,999,1,
S94-A12,CP11 Cell20,Unknown,1,TNFAIP3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A13,CP11 Cell20,Unknown,1,B2M,Test,12.7676532450431,1,Pass,0.0166474523607776,83.0452867013696,999,1,
S94-A14,CP11 Cell20,Unknown,1,CCR4,Test,17.8520779138921,0,Fail,0.0166474523607776,999,76.5966415591113,0,
S94-A15,CP11 Cell20,Unknown,1,CD40,Test,15.0826022099113,1,Pass,0.0166474523607776,87.6676620960183,999,1,
S94-A16,CP11 Cell20,Unknown,1,CXCL9,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A17,CP11 Cell20,Unknown,1,GSK3B,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A18,CP11 Cell20,Unknown,1,IFNAR1,Test,24.944008159455,0,Fail,0.0166474523607776,999,78.6580903083596,0,
S94-A19,CP11 Cell20,Unknown,1,IL21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A20,CP11 Cell20,Unknown,1,IL7,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A21,CP11 Cell20,Unknown,1,JAK1,Test,15.5508886681755,0,Fail,0.0166474523607776,999,999,0,
S94-A22,CP11 Cell20,Unknown,1,PPARG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A23,CP11 Cell20,Unknown,1,STAT1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A24,CP11 Cell20,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A25,CP11 Cell20,Unknown,1,BCL2,Test,19.7395003045527,1,Pass,0.0166474523607776,85.4161339727117,999,1,
S94-A26,CP11 Cell20,Unknown,1,CCR5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A27,CP11 Cell20,Unknown,1,CD44,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A28,CP11 Cell20,Unknown,1,CXCR3,Test,16.5111388087478,1,Pass,0.0166474523607776,86.3348437502167,999,1,
S94-A29,CP11 Cell20,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A30,CP11 Cell20,Unknown,1,IFNAR2,Test,999,0,Pass,0.0166474523607776,999,999,0,
S94-A31,CP11 Cell20,Unknown,1,IL25,Test,15.5724316560862,1,Pass,0.0166474523607776,84.8184086659846,999,1,
S94-A32,CP11 Cell20,Unknown,1,IL7R,Test,13.5939447002835,1,Pass,0.0166474523607776,80.7778684720408,999,1,
S94-A33,CP11 Cell20,Unknown,1,JAK2,Test,16.4348957927048,0,Fail,0.0166474523607776,999,78.2070486480775,0,
S94-A34,CP11 Cell20,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A35,CP11 Cell20,Unknown,1,STAT3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A36,CP11 Cell20,Unknown,1,TNFRSF1B,Test,27.4121792924944,0,Fail,0.0166474523607776,999,71.0376526181992,0,
S94-A37,CP11 Cell20,Unknown,1,BCL6,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A38,CP11 Cell20,Unknown,1,CCR6,Test,15.135649090636,1,Pass,0.0166474523607776,84.7302681319335,999,1,
S94-A39,CP11 Cell20,Unknown,1,CD52,Test,16.1944138886246,1,Pass,0.0166474523607776,79.3364847984138,999,1,
S94-A40,CP11 Cell20,Unknown,1,CXCR4,Test,14.947912269014,0,Fail,0.0166474523607776,999,999,0,
S94-A41,CP11 Cell20,Unknown,1,ICAM1,Test,16.363088018794,0,Fail,0.0166474523607776,999,89.1787688307627,0,
S94-A42,CP11 Cell20,Unknown,1,IFNG,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A43,CP11 Cell20,Unknown,1,IL2RA,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A44,CP11 Cell20,Unknown,1,IRF1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A45,CP11 Cell20,Unknown,1,LY6E,Test,18.6126777017362,0,Fail,0.0166474523607776,999,90.0097700581069,0,
S94-A46,CP11 Cell20,Unknown,1,PTEN,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A47,CP11 Cell20,Unknown,1,STAT4,Test,16.3239611353315,1,Pass,0.0166474523607776,80.1714413587011,999,1,
S94-A48,CP11 Cell20,Unknown,1,TRAF2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A54,CP11 Cell20,Unknown,1,IFNGR1,Test,24.0308405331136,0,Fail,0.0166474523607776,999,77.6876759040954,0,
S94-A53,CP11 Cell20,Unknown,1,ICOS,Test,15.5811477102536,1,Pass,0.0166474523607776,77.7974011160389,999,1,
S94-A52,CP11 Cell20,Unknown,1,FOXP3,Test,28.0447312826335,0,Fail,0.0166474523607776,999,999,0,
S94-A51,CP11 Cell20,Unknown,1,CD53,Test,999,0,Pass,0.0166474523607776,999,999,0,
S94-A50,CP11 Cell20,Unknown,1,CCR7,Test,14.3246978286067,1,Pass,0.0166474523607776,81.6447990274089,999,1,
S94-A49,CP11 Cell20,Unknown,1,C3,Test,23.0657678456376,0,Fail,0.0166474523607776,999,86.8332980097415,0,
S94-A60,CP11 Cell20,Unknown,1,TYK2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A59,CP11 Cell20,Unknown,1,STAT5B,Test,15.7585483907375,0,Fail,0.0166474523607776,999,999,0,
S94-A58,CP11 Cell20,Unknown,1,RAC1,Test,16.3082125920235,0,Fail,0.0166474523607776,999,999,0,
S94-A57,CP11 Cell20,Unknown,1,NFKB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A56,CP11 Cell20,Unknown,1,IRF2,Test,18.2304425532492,1,Pass,0.0166474523607776,81.8265671177002,999,1,
S94-A55,CP11 Cell20,Unknown,1,IL3,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A66,CP11 Cell20,Unknown,1,IL10,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A65,CP11 Cell20,Unknown,1,IFI44,Test,14.4029789740279,1,Pass,0.0166474523607776,79.5458267332024,999,1,
S94-A64,CP11 Cell20,Unknown,1,FYN,Test,15.1740785476526,1,Pass,0.0166474523607776,77.5666224512819,999,1,
S94-A63,CP11 Cell20,Unknown,1,CD8A,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A62,CP11 Cell20,Unknown,1,CD274,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A61,CP11 Cell20,Unknown,1,C5,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A72,CP11 Cell20,Unknown,1,VAV1,Test,16.7367157470064,1,Pass,0.0166474523607776,83.2155717637261,999,1,
S94-A71,CP11 Cell20,Unknown,1,TBX21,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A70,CP11 Cell20,Unknown,1,RAC2,Test,14.8927909777628,1,Pass,0.0166474523607776,82.1807186607666,999,1,
S94-A69,CP11 Cell20,Unknown,1,NLRP3,Test,18.2021815919901,1,Pass,0.0166474523607776,83.856785453854,999,1,
S94-A68,CP11 Cell20,Unknown,1,IRF4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A67,CP11 Cell20,Unknown,1,IL4,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A78,CP11 Cell20,Unknown,1,IL12RB1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A77,CP11 Cell20,Unknown,1,IFI44L,Test,15.9556867692413,1,Pass,0.0166474523607776,77.3711315519204,999,1,
S94-A76,CP11 Cell20,Unknown,1,GAPDH,Test,14.9311119602532,1,Pass,0.0166474523607776,81.6416535693812,999,1,
S94-A75,CP11 Cell20,Unknown,1,CDC42,Test,14.5154798014504,1,Pass,0.0166474523607776,78.1676323675671,999,1,
S94-A74,CP11 Cell20,Unknown,1,CD28,Test,15.2561155526506,1,Pass,0.0166474523607776,80.2213600973747,999,1,
S94-A73,CP11 Cell20,Unknown,1,CCR1,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A84,CP11 Cell20,Unknown,1,ZAP70,Test,15.9777030389429,1,Pass,0.0166474523607776,84.9256105575206,999,1,
S94-A83,CP11 Cell20,Unknown,1,TGFBR2,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A82,CP11 Cell20,Unknown,1,RORC,Test,999,0,Fail,0.0166474523607776,999,999,0,
S94-A81,CP11 Cell20,Unknown,1,NR4A1,Test,20.853239194839,0,Fail,0.0166474523607776,999,91.1285527421778,0,
S94-A80,CP11 Cell20,Unknown,1,IRF7,Test,999,0,Fail,0.0166474523607776,999,999,0,
